CustomerID,Recency_Scaled,Frequency_Scaled,Monetary_Scaled
12477,-0.22444889779559118,1.0,9.268909952256642
12478,-0.37675350701402804,-0.25,0.009172042256381446
12479,-0.312625250501002,-0.25,-0.1044002909649476
12480,-0.17635270541082165,0.5,1.9297179338534765
12481,-0.22444889779559118,2.0,3.626907611244245
12483,-0.26452905811623245,1.5,1.3414001026500704
12484,-0.14428857715430862,1.0,2.8496471865388098
12488,-0.3286573146292585,0.25,0.4653149843255559
12489,2.2925851703406814,-0.25,-0.24638970840733623
12490,-0.36072144288577157,2.0,3.5073535113339718
12491,-0.09619238476953908,-0.25,-0.15373140390587214
12492,0.10420841683366733,0.0,-0.2993541907445085
12493,0.9218436873747495,0.0,-0.1734195396993609
12494,-0.280561122244489,1.25,0.42649996492173853
12497,0.24849699398797595,-0.25,0.27658655284078526
12498,-0.23246492985971945,0.25,-0.1956037707284832
12500,-0.21643286573146292,2.25,2.650624208431337
12501,2.2925851703406814,-0.25,1.1083401335927894
12502,0.36072144288577157,0.75,2.256307625275549
12504,-0.2565130260521042,0.0,-0.1377431015829528
12506,1.4589178356713426,-0.25,-0.43945307451730475
12507,0.6733466933867736,0.25,0.4698566960708655
12508,-0.19238476953907815,0.0,-0.19990178086794702
12509,1.8757515030060121,-0.25,-0.36338863390480136
12510,0.7374749498997996,0.0,0.23188577041093256
12512,0.1282565130260521,0.0,-0.3961184980596184
12513,0.4969939879759519,-0.25,-0.04156220114244366
12514,1.7394789579158316,-0.25,0.2578141442935054
12515,2.428857715430862,-0.25,-0.21037356502217322
12516,0.21643286573146292,0.0,0.4752107465023281
12517,-0.17635270541082165,0.75,1.3389040074144367
12518,-0.40080160320641284,0.75,1.0252600406907832
12519,0.10420841683366733,-0.25,-0.2494101313403958
12520,0.23246492985971945,0.75,1.4516418472581727
12521,0.7374749498997996,-0.25,-0.0508745564446152
12522,-0.08817635270541083,0.0,-0.3514103307326188
12523,-0.24849699398797595,2.25,0.8279946681042599
12524,-0.3286573146292585,1.5,2.8189260144079347
12526,-0.40080160320641284,0.25,0.4786077991898769
12527,0.24849699398797595,0.25,-0.2362133201389838
12528,-0.3286573146292585,1.0,0.9341230250015693
12530,0.07214428857715431,0.5,0.7338446143791333
12531,-0.28857715430861725,-0.25,-0.40125838647382245
12532,-0.16032064128256512,-0.25,-0.23538621165853718
12534,0.6412825651302605,-0.25,0.31061615889344707
12535,0.3286573146292585,0.0,0.03528503856762533
12536,-0.056112224448897796,0.25,8.812589772655944
12538,-0.1683366733466934,-0.25,-0.2249587368871921
12539,-0.22444889779559118,0.5,3.6184371342168142
12540,-0.24849699398797595,3.75,9.402207345757194
12541,-0.1683366733466934,0.25,0.2308592697075211
12544,-0.11222444889779559,-0.25,-0.21849695188370272
12545,0.20040080160320642,0.0,0.24504565712661036
12546,-0.03206412825651302,0.0,0.36402373505943
12547,1.1783567134268538,0.0,-0.3402739058351766
12548,0.9298597194388778,-0.25,-0.4234278477086512
12550,0.23246492985971945,-0.25,0.21878496287242963
12551,2.4609218436873745,-0.25,-0.3696657964796196
12552,-0.09619238476953908,0.0,-0.17040650166344815
12553,-0.3366733466933868,2.0,2.232978735188666
12556,0.0,0.0,-0.05096317521037734
12557,-0.2725450901803607,0.75,8.361468560646625
12558,-0.34468937875751504,-0.25,-0.29436938517038813
12559,2.0841683366733466,0.0,-0.07891501091118555
12560,-0.36072144288577157,0.25,1.0822123674872521
12561,2.0200400801603204,-0.25,-0.31734380019422287
12562,-0.3366733466933868,1.25,2.299044025064341
12564,1.691382765531062,-0.25,-0.15631611790726788
12565,1.907815631262525,-0.25,-0.3859716493798534
12566,0.28857715430861725,-0.25,-0.23404216037781142
12567,-0.22444889779559118,2.0,6.44901651632247
12569,-0.3847695390781563,7.5,2.5523090727153903
12571,-0.08817635270541083,0.0,-0.11000542789940297
12572,-0.3366733466933868,0.0,0.25983760611174095
12573,1.4188376753507015,-0.25,-0.37517492975116595
12574,2.124248496993988,-0.25,-0.33240899037378663
12576,-0.12024048096192384,0.75,0.4779948527266886
12577,-0.12024048096192384,0.25,-0.03099441332530844
12578,-0.23246492985971945,0.0,1.5699848240363636
12579,0.22444889779559118,-0.25,-0.16848642840526845
12580,1.5711422845691383,-0.25,-0.18674189415226927
12581,-0.08817635270541083,-0.25,-0.34772526705634316
12582,1.5070140280561122,0.0,-0.11609796804555009
12583,-0.3847695390781563,3.25,4.883492170162802
12584,-0.37675350701402804,1.75,1.2329676578429456
12585,1.4749498997995991,0.0,1.0128607983812306
12586,-0.26452905811623245,-0.25,-0.3482939041366502
12587,-0.34468937875751504,-0.25,-0.3873895496320476
12588,-0.08817635270541083,-0.25,-0.33503062886091667
12589,-0.17635270541082165,0.0,-0.016165539854443755
12590,1.2905811623246493,0.0,6.7909224844270994
12591,2.1402805611222444,-0.25,-0.15930700125174016
12592,0.3366733466933868,0.0,-0.17056896940067873
12593,0.4649298597194389,0.25,-0.18496951883702645
12594,-0.10420841683366733,2.0,1.9715090668074724
12596,0.008016032064128256,0.0,-0.03714603264863034
12597,-0.24849699398797595,0.5,2.32081470185324
12598,-0.3286573146292585,1.5,1.7387814181217993
12599,-0.1683366733466934,1.25,0.2688176410423043
12600,-0.17635270541082165,2.0,1.4256322395069843
12601,1.1142284569138277,0.75,-0.06757919379077848
12602,0.06412825651302605,-0.25,-0.380654523434125
12603,-0.23246492985971945,-0.25,0.052159528548166065
12604,0.23246492985971945,0.0,-0.30602275286810954
12607,0.08016032064128256,-0.25,0.6727198206946974
12609,0.22444889779559118,0.25,0.33843506644561205
12610,-0.22444889779559118,0.75,1.0567566270220772
12611,0.01603206412825651,-0.25,0.3875224777806907
12612,0.19238476953907815,-0.25,0.02619423017985911
12613,0.056112224448897796,0.75,1.9760581634499288
12614,1.8196392785571143,-0.25,-0.2606647145921876
12615,-0.3847695390781563,0.5,1.1982881808413615
12616,0.36072144288577157,0.0,0.033032644937837564
12617,-0.1683366733466934,-0.25,-0.23305996905728102
12618,-0.23246492985971945,-0.25,-0.3627904572359069
12619,-0.2725450901803607,1.75,2.1952862201511687
12620,-0.28857715430861725,0.25,0.49540844019894925
12621,-0.3927855711422846,4.5,9.615948423878327
12622,1.4589178356713426,-0.25,-0.36073007093193715
12623,1.811623246492986,-0.25,-0.2684188565963748
12624,0.44889779559118237,0.0,-0.02026415777094269
12625,1.2905811623246493,0.0,1.4882413975179363
12626,-0.21643286573146292,1.75,4.395424317727816
12627,-0.32064128256513025,1.25,2.813616273359353
12628,-0.3687374749498998,0.25,0.08706055246415556
12630,-0.3286573146292585,0.0,0.44479974005162054
12631,0.056112224448897796,-0.25,-0.02072940629119392
12633,0.06412825651302605,0.5,1.1043449042363462
12635,0.312625250501002,0.0,0.7537099877041464
12637,0.13627254509018036,1.5,3.939347839732963
12638,-0.13627254509018036,-0.25,0.0023040879098156397
12639,1.5070140280561122,-0.25,-0.13475221823848052
12640,-0.21643286573146292,0.25,0.37368318052750316
12641,0.5210420841683366,-0.25,-0.3564468305867671
12642,-0.20040080160320642,0.25,0.25455001975459984
12643,0.625250501002004,1.0,1.9762501707757467
12644,0.6332665330661322,-0.25,-0.14080044900174662
12645,-0.13627254509018036,0.5,0.8172201031670133
12646,-0.3687374749498998,0.0,0.500991422441964
12647,-0.22444889779559118,2.5,2.255532211075131
12648,0.8336673346693386,-0.25,-0.25885541479121055
12649,0.45691382765531063,0.25,-0.03327634654368356
12650,-0.37675350701402804,-0.25,-0.2615213626612216
12651,2.276553106212425,-0.25,-0.4095442410725826
12652,2.25250501002004,-0.25,0.18566369916882983
12653,0.7855711422845691,0.0,1.1382194274489241
12654,-0.32064128256513025,0.75,-0.049176030100840804
12656,-0.26452905811623245,0.75,2.4980153088917856
12657,-0.312625250501002,0.5,0.7197394608286595
12658,-0.2565130260521042,-0.25,0.01290880021268497
12659,-0.1683366733466934,-0.25,-0.42602733150434063
12660,-0.312625250501002,-0.25,-0.31272823947744477
12662,-0.40080160320641284,2.25,2.349290865251475
12664,-0.3366733466933868,1.75,3.111486099777346
12665,2.1963927855711423,-0.25,-0.447207216521492
12667,0.06412825651302605,-0.25,-0.03577244177931716
12668,-0.312625250501002,0.5,2.3178090487144742
12669,0.8016032064128257,0.25,1.5327058632390897
12670,-0.32064128256513025,0.75,1.7188200411338774
12672,2.2364729458917836,-0.25,-0.32690724199938714
12673,-0.36072144288577157,0.0,-0.04286932793743521
12674,-0.09619238476953908,0.5,0.9615357632106578
12676,-0.20841683366733466,1.0,0.4894857526871796
12678,-0.06412825651302605,2.5,12.524704327180485
12679,0.06412825651302605,0.5,0.32822175369152545
12680,-0.40080160320641284,0.5,0.14344424218031698
12681,-0.28857715430861725,5.0,9.6882244122545
12682,-0.37675350701402804,7.25,8.574788699630387
12683,-0.3687374749498998,3.25,5.766127692256567
12684,-0.34468937875751504,1.25,1.1927051985983468
12685,-0.17635270541082165,1.0,1.6206230637722794
12686,2.5731462925851702,-0.25,-0.4279030953796392
12688,0.5050100200400801,-0.25,3.1055264877798425
12689,-0.20040080160320642,0.0,0.4276150843909123
12690,1.2424849699398797,-0.25,-0.20645218463719855
12691,-0.17635270541082165,1.0,0.27119557792358845
12693,0.6172344689378757,0.5,0.13834866314899397
12694,0.16032064128256512,0.0,0.14851028162305266
12695,-0.34468937875751504,0.5,-0.06385720562876863
12697,-0.17635270541082165,0.25,0.21343829733811384
12700,-0.34468937875751504,0.5,3.154399737097662
12701,0.23246492985971945,0.0,0.09536856175435617
12702,-0.24849699398797595,-0.25,-0.33200282103071016
12703,0.1683366733466934,-0.25,-0.2843333099478258
12704,-0.34468937875751504,1.5,1.2349541951754468
12705,-0.280561122244489,1.75,4.578429453923781
12707,1.9318637274549098,-0.25,-0.04811260491169517
12708,-0.1683366733466934,2.0,1.5097240633181082
12709,-0.280561122244489,3.25,6.674433116832767
12710,0.3687374749498998,0.25,0.35480738342016743
12712,-0.17635270541082165,2.75,2.7527647208693504
12713,-0.40080160320641284,-0.25,0.13291337884891602
12714,-0.3286573146292585,0.75,2.9837126093426334
12715,0.44889779559118237,-0.25,-0.2401642401125459
12716,-0.37675350701402804,0.0,0.2842594609763573
12717,0.8096192384769539,0.0,0.2676360574988092
12718,0.1683366733466934,-0.25,-0.31778689402303356
12719,-0.36072144288577157,0.0,-0.017443127060847868
12720,-0.3847695390781563,5.75,3.7760160695361926
12721,-0.1523046092184369,1.0,1.4677926173183224
12722,0.280561122244489,0.5,0.24300742551408114
12723,-0.37675350701402804,0.75,0.04172466887967419
12724,-0.36072144288577157,0.5,0.26795360807612356
12725,2.5731462925851702,-0.25,-0.1778061686045868
12726,-0.17635270541082165,1.25,1.4330614460367104
12727,-0.32064128256513025,1.25,2.445973938697969
12728,0.1683366733466934,0.5,0.12388903453547152
12729,0.5050100200400801,-0.25,-0.1591888428973906
12731,-0.21643286573146292,2.5,13.460703116057353
12732,1.034068136272545,-0.25,-0.31925648855525574
12733,1.4749498997995991,-0.25,-0.2101889425935021
12734,2.4208416833667337,-0.25,-0.4122028040454468
12735,2.124248496993988,0.0,0.08197235832997929
12736,2.2605210420841684,-0.25,-0.3209254753104427
12738,2.5811623246492985,-0.25,-0.37900769137037854
12739,0.22444889779559118,0.0,0.25438755201736923
12740,0.10420841683366733,-0.25,-0.1779538665475237
12743,0.6733466933867736,0.0,-0.09485161895407707
12744,0.008016032064128256,1.25,15.220804732242096
12747,-0.3847695390781563,2.25,2.6049781591666887
12748,-0.40080160320641284,51.75,23.91570878396592
12749,-0.37675350701402804,0.75,2.527340735461907
12750,0.625250501002004,-0.25,-0.2899975260594559
12752,0.24849699398797595,-0.25,2.7310900477433604
12753,-0.22444889779559118,1.0,15.331652038416237
12754,1.4829659318637274,0.25,1.7296684550425925
12755,1.843687374749499,0.0,2.3213537993449602
12756,0.28857715430861725,-0.25,-0.41096214132477676
12757,-0.280561122244489,2.75,5.292076374606294
12758,0.5290581162324649,0.0,1.5678284340694848
12759,0.01603206412825651,0.25,0.6372206201098135
12762,-0.34468937875751504,0.0,0.9083054245761992
12763,0.7054108216432866,0.0,-0.12885907031529825
12764,2.132264529058116,-0.25,0.7571808893631635
12766,-0.37675350701402804,1.25,4.668037795903599
12769,1.5070140280561122,-0.25,0.3508047691665774
12770,1.282565130260521,-0.25,0.5042998563637505
12772,0.07214428857715431,-0.25,0.16534784711785927
12775,-0.26452905811623245,0.75,0.5298442155946873
12778,-0.24849699398797595,1.0,0.11347632955842007
12779,-0.10420841683366733,1.5,2.446461341909661
12781,0.10420841683366733,0.0,0.11680691817164715
12782,-0.3687374749498998,0.75,1.2276283772057766
12783,-0.3847695390781563,1.0,1.1500795722667572
12784,-0.3286573146292585,0.0,-0.10024997876842072
12785,2.5170340681362724,-0.25,-0.26336020205078603
12787,-0.3286573146292585,0.25,-0.15132392743600068
12789,0.12024048096192384,-0.25,-0.4259017882528442
12790,1.1382765531062125,-0.25,-0.25378199045132804
12791,2.5891783567134268,-0.25,-0.35149894949838095
12792,1.651302605210421,-0.25,-0.19793739822688625
12793,2.276553106212425,0.0,-0.09090069898051499
12794,0.02404809619238477,0.0,0.1416718668650742
12795,-0.2565130260521042,-0.25,-0.17582701616923235
12797,2.5250501002004007,-0.25,-0.3061335263253122
12798,-0.32064128256513025,0.25,4.65874021039572
12802,1.0901803607214429,-0.25,-0.17796863634181742
12808,-0.11222444889779559,0.25,-0.13656151803945754
12809,1.0180360721442885,-0.25,-0.1323816662543433
12811,1.6833667334669338,0.25,-0.11352063894130118
12812,-0.04809619238476954,-0.25,-0.3241452904664671
12814,0.4088176352705411,-0.25,-0.40074144367354336
12815,0.7775551102204409,0.0,0.29162220343176176
12816,0.36072144288577157,0.0,-0.07116825380414515
12817,1.8517034068136273,-0.25,-0.3711132363204012
12818,1.691382765531062,-0.25,0.6450781506740565
12820,-0.37675350701402804,0.5,0.20217632918917525
12821,1.314629258517034,-0.25,-0.42525930220106867
12822,0.16032064128256512,0.0,0.20700605192321184
12823,0.19238476953907815,0.75,0.8056405844407603
12824,0.07214428857715431,-0.25,-0.20046303305110724
12826,-0.3847695390781563,1.25,0.5953334834929087
12827,-0.36072144288577157,0.25,-0.17607071777507827
12828,-0.3847695390781563,1.0,0.2585747886996304
12829,2.2925851703406814,0.0,-0.2773545821440573
12830,-0.10420841683366733,1.0,4.538809480730959
12831,1.6993987975951903,-0.25,-0.33491985540371394
12832,-0.14428857715430862,0.0,-0.21086835313101182
12833,0.7615230460921844,-0.25,-0.1855012314315993
12834,1.8597194388777556,-0.25,-0.26304265147347167
12836,0.07214428857715431,0.5,1.433991943077213
12837,0.9859719438877755,-0.25,-0.3947005978074241
12838,-0.13627254509018036,0.0,0.0024960952356336027
12839,-0.3847695390781563,3.0,3.6354740919345856
12840,0.7454909819639278,0.5,1.5199595307636353
12841,-0.3687374749498998,5.75,2.4540087067937364
12842,0.16032064128256512,0.0,0.3326305372881919
12843,0.12024048096192384,1.5,0.7633694331722196
12844,-0.1683366733466934,0.0,-0.2530139611480562
12845,1.7394789579158316,0.5,-0.2322402454739812
12847,-0.22444889779559118,-0.25,0.12928739434981518
12849,-0.1523046092184369,0.0,0.2523567053019869
12851,0.3687374749498998,-0.25,-0.3963917392540516
12852,1.9559118236472945,-0.25,-0.2636555979366598
12853,0.6733466933867736,1.0,0.9515661520624175
12854,0.22444889779559118,0.25,0.4783050184068562
12855,2.5811623246492985,-0.25,-0.465595610417136
12856,-0.34468937875751504,1.0,1.109366634296201
12857,1.282565130260521,0.0,0.3233329517803142
12863,0.01603206412825651,-0.25,-0.10883122925305459
12864,0.7054108216432866,-0.25,-0.38508546172223196
12865,-0.19238476953907815,0.0,0.6643896567130562
12866,1.8677354709418839,-0.25,-0.08082769927221843
12867,-0.19238476953907815,1.25,2.467124284126533
12868,1.0821643286573146,1.0,0.6930652123342554
12871,0.2725450901803607,0.0,-0.2126333435491078
12872,2.212424849699399,0.0,-0.05066039442735664
12873,1.8597194388777556,-0.25,-0.21753691525461286
12875,0.7454909819639278,0.0,-0.24026024377545485
12876,0.056112224448897796,0.0,1.1442528884178966
12877,-0.37675350701402804,2.5,0.6404182805743973
12878,1.4909819639278556,0.0,0.13766925261148424
12879,-0.04809619238476954,0.25,-0.07041499429516698
12881,1.8036072144288577,-0.25,-0.2736621335706348
12882,-0.3286573146292585,0.0,0.5867079236253937
12883,-0.20841683366733466,0.5,0.025773291042488992
12884,0.3046092184368738,-0.25,-0.26550182222337104
12885,0.10420841683366733,0.25,0.3741558139449013
12886,0.13627254509018036,0.0,0.5242021541744979
12888,1.314629258517034,0.0,-0.2322180907825407
12890,-0.20841683366733466,-0.25,-0.21552822323067106
12891,1.0821643286573146,0.25,-0.2492919729860463
12893,-0.16032064128256512,-0.25,-0.36335170941906714
12895,-0.06412825651302605,0.0,-0.21842310291223424
12897,1.2344689378757514,0.0,-0.33384904531742143
12901,-0.3366733466933868,6.5,12.543964138939458
12902,1.7154308617234468,-0.25,-0.3913183149141692
12904,-0.2565130260521042,0.0,-0.12739686068022293
12906,-0.312625250501002,0.75,1.662517585286331
12908,1.0100200400801602,0.0,0.060135217466758706
12909,-0.08817635270541083,0.75,1.1151933181450617
12910,-0.21643286573146292,1.5,1.7771533436968059
12912,-0.3847695390781563,0.75,0.733859384173427
12913,-0.3687374749498998,0.75,1.3404031415352464
12915,0.7855711422845691,0.0,-0.22518028380159744
12916,0.7054108216432866,0.5,1.6810832167134993
12917,0.625250501002004,-0.25,-0.05506917802402311
12919,-0.3366733466933868,1.0,0.49229201360298064
12920,-0.26452905811623245,-0.25,-0.3735207127902727
12921,-0.3286573146292585,8.75,11.75566329299949
12922,0.8897795591182365,-0.25,-0.19436310800781328
12923,0.11222444889779559,-0.25,-0.36610627605484036
12924,0.3046092184368738,0.5,0.19579577805430118
12925,-0.3687374749498998,0.0,0.01881671793016096
12928,-0.12024048096192384,0.75,1.0295506659331002
12929,2.092184368737475,-0.25,-0.40670105567104725
12930,0.22444889779559118,0.0,-0.1866680451808008
12931,-0.23246492985971945,3.25,30.56416183263608
12933,-0.20841683366733466,0.25,-0.045077412184341865
12935,-0.3847695390781563,1.25,1.101922657972181
12936,-0.26452905811623245,0.5,0.291947138906223
12937,-0.280561122244489,0.5,0.6171558545618356
12938,-0.20040080160320642,-0.25,-0.40944085251252677
12939,0.11222444889779559,1.5,8.059308108986313
12940,0.03206412825651302,0.0,0.17067974285788137
12942,0.6492985971943888,0.25,0.005191582694232007
12944,-0.12024048096192384,0.0,-0.04730765112268904
12945,1.907815631262525,-0.25,-0.1518482551334267
12947,0.7454909819639278,1.0,0.6907980489101739
12948,-0.2725450901803607,1.25,1.0312122677911402
12949,-0.16032064128256512,1.5,2.5837170402809218
12950,-0.3847695390781563,0.25,0.8673044756169158
12951,-0.3366733466933868,1.0,0.2920726821577192
12952,-0.36072144288577157,0.5,0.5311365725953852
12953,-0.3286573146292585,-0.25,-0.2501412361579335
12955,-0.3927855711422846,2.25,3.0193816625618948
12956,2.0521042084168335,-0.25,-0.4139234850806616
12957,-0.3286573146292585,1.5,2.473179899786946
12962,-0.34468937875751504,0.0,-0.2970057934518118
12963,-0.3366733466933868,1.5,0.8773700904280657
12965,0.312625250501002,-0.25,0.07476469871465867
12966,-0.3286573146292585,-0.25,-0.3754407860484524
12967,2.468937875751503,0.0,0.7328254985728688
12968,0.4969939879759519,-0.25,-0.39333439183525787
12970,-0.34468937875751504,0.5,-0.19429664393349166
12971,-0.37675350701402804,21.0,7.769901374698605
12974,1.1783567134268538,-0.25,-0.38679875786029994
12976,1.2905811623246493,-0.25,0.051716434719355435
12977,0.8496993987975952,-0.25,-0.4647537321423957
12980,0.8577154308617234,1.75,4.952555728280096
12981,-0.1683366733466934,0.0,-0.2188514269467513
12982,1.5390781563126252,-0.25,-0.20532229537373123
12984,-0.2565130260521042,-0.25,-0.4217293213648768
12985,-0.40080160320641284,0.0,0.4215373140390588
12987,0.1843687374749499,0.0,-0.0811378649523859
12988,1.939879759519038,-0.25,-0.12018920106490223
12989,-0.37675350701402804,3.25,4.61965194979747
12990,-0.1523046092184369,0.25,-0.19132053038331315
12991,-0.21643286573146292,0.0,-0.1217104898771523
12993,-0.21643286573146292,0.5,-0.1874360744840727
12994,-0.3687374749498998,0.25,0.2258670792362539
12995,0.280561122244489,-0.25,-0.33767442203948717
12997,-0.22444889779559118,0.5,0.4123135775026494
12999,1.1703406813627255,0.25,-0.1570693774162461
13000,0.44889779559118237,0.25,-0.0987508446476112
13001,-0.3687374749498998,2.75,6.733106124664451
13002,2.1482965931863727,-0.25,-0.4044117375555253
13003,0.4408817635270541,0.25,-0.3836601765728908
13004,-0.312625250501002,4.0,3.6830992936345885
13005,0.9859719438877755,0.0,-0.11436990211318834
13006,0.04809619238476954,-0.25,-0.4334934625198008
13008,2.188376753507014,-0.25,-0.32427083371796345
13011,2.5811623246492985,-0.25,-0.45640141346931407
13012,-0.3286573146292585,1.5,0.7224423331844048
13013,-0.3927855711422846,2.75,3.059097639417628
13014,-0.32064128256513025,2.0,2.0660800596699693
13015,0.02404809619238477,0.75,1.972557722202324
13016,0.1843687374749499,0.25,0.08959357218552336
13017,-0.34468937875751504,-0.25,-0.3430801667509777
13018,-0.2725450901803607,6.5,4.880774528012762
13021,-0.3687374749498998,1.75,1.4384376511596138
13023,0.11222444889779559,0.0,0.015751985614220306
13026,-0.3927855711422846,0.75,0.22656125956805737
13027,0.5050100200400801,1.0,4.6107088393526405
13028,-0.22444889779559118,0.0,-0.005354050431462701
13029,-0.16032064128256512,0.25,0.42753385052229687
13030,-0.312625250501002,0.0,0.06193713237058892
13032,0.01603206412825651,0.0,0.25227547143337165
13033,2.4609218436873745,-0.25,-0.35301285341348415
13034,0.03206412825651302,0.0,-0.01905303463886012
13035,0.1843687374749499,0.0,0.18706682962673035
13037,0.7054108216432866,0.25,0.156929064370456
13038,0.24048096192384769,0.25,0.17715629765566443
13040,-0.3366733466933868,0.0,0.00621808339764345
13043,1.7875751503006012,-0.25,-0.11236121008924657
13044,1.9318637274549098,-0.25,-0.07983073815739435
13045,0.3927855711422846,-0.25,-0.2682859284477316
13046,-0.16032064128256512,0.0,-0.028993106198513502
13047,-0.1523046092184369,2.0,1.8971579223330368
13048,-0.28857715430861725,0.5,0.8498835032475087
